facilityType,seNumber,sectionUid,sectionName,dataElementUid,dataElementCode,dhis2DataElementCode,dhis2DataElementName,sortOrder,active
HOSPITAL,32,,Physiotherapy Service,,32.2.1.1,,,2383,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.2.1.2,,,2384,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.2.1.3,,,2385,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.2.1.4,,,2386,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.3.1.1,,,2387,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.3.1.2,,,2388,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.3.1.3,,,2389,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.3.1.4,,,2390,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.1.1,,,2391,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.1.2,,,2392,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.1.3,,,2393,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.1.4,,,2394,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.1.5,,,2395,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.1.6,,,2396,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.2.1,,,2397,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.2.2,,,2398,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.2.3,,,2399,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.3.1,,,2400,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.3.2,,,2401,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.4.3.3,,,2402,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.5.1.1,,,2403,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.5.1.2,,,2404,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.5.1.3,,,2405,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.5.1.4,,,2406,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.5.1.5,,,2407,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.6.1.1,,,2408,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.6.1.2,,,2409,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.6.1.3,,,2410,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.6.1.4,,,2411,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.7.1.1,,,2412,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.7.1.2,,,2413,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.7.1.3,,,2414,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.8.1.1,,,2415,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.8.1.2,,,2416,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.8.1.3,,,2417,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.9.1.1,,,2418,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.9.1.2,,,2419,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.9.1.3,,,2420,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.9.1.4,,,2421,TRUE
HOSPITAL,32,,Physiotherapy Service,,32.9.1.5,,,2422,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.1.1.1,,,2423,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.1.1.2,,,2424,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.1.1.3,,,2425,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.1.1.4,,,2426,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.1.1.5,,,2427,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.2.1.1,,,2428,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.2.1.2,,,2429,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.2.1.3,,,2430,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.2.1.4,,,2431,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.3.1.1,,,2432,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.3.1.2,,,2433,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.3.1.3,,,2434,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.3.1.4,,,2435,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.1.1,,,2436,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.1.2,,,2437,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.1.3,,,2438,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.1.4,,,2439,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.1.5,,,2440,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.1.6,,,2441,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.2.1,,,2442,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.2.2,,,2443,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.2.3,,,2444,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.3.1,,,2445,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.3.2,,,2446,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.4.3.3,,,2447,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.5.1.1,,,2448,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.5.1.2,,,2449,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.5.1.3,,,2450,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.5.1.4,,,2451,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.6.1.1,,,2452,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.6.1.2,,,2453,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.6.1.3,,,2454,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.6.1.4,,,2455,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.7.1.1,,,2456,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.7.1.2,,,2457,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.7.1.3,,,2458,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.8.1.1,,,2459,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.8.1.2,,,2460,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.8.1.3,,,2461,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.9.1.1,,,2462,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.9.1.2,,,2463,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.9.1.3,,,2464,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.9.1.4,,,2465,TRUE
HOSPITAL,33,,Occupational Therapy Service,,33.9.1.5,,,2466,TRUE
HOSPITAL,34,,Dietetic Service,,34.1.1.1,,,2467,TRUE
HOSPITAL,34,,Dietetic Service,,34.1.1.2,,,2468,TRUE
HOSPITAL,34,,Dietetic Service,,34.1.1.3,,,2469,TRUE
HOSPITAL,34,,Dietetic Service,,34.1.1.4,,,2470,TRUE
HOSPITAL,34,,Dietetic Service,,34.1.1.5,,,2471,TRUE
HOSPITAL,34,,Dietetic Service,,34.2.1.1,,,2472,TRUE
HOSPITAL,34,,Dietetic Service,,34.2.1.2,,,2473,TRUE
HOSPITAL,34,,Dietetic Service,,34.2.1.3,,,2474,TRUE
HOSPITAL,34,,Dietetic Service,,34.3.1.1,,,2475,TRUE
HOSPITAL,34,,Dietetic Service,,34.3.1.2,,,2476,TRUE
HOSPITAL,34,,Dietetic Service,,34.3.1.3,,,2477,TRUE
HOSPITAL,34,,Dietetic Service,,34.3.1.4,,,2478,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.1.1,,,2479,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.1.2,,,2480,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.1.3,,,2481,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.1.4,,,2482,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.1.5,,,2483,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.1.6,,,2484,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.2.1,,,2485,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.2.2,,,2486,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.2.3,,,2487,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.3.1,,,2488,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.3.2,,,2489,TRUE
HOSPITAL,34,,Dietetic Service,,34.4.3.3,,,2490,TRUE
HOSPITAL,34,,Dietetic Service,,34.5.1.1,,,2491,TRUE
HOSPITAL,34,,Dietetic Service,,34.5.1.2,,,2492,TRUE
HOSPITAL,34,,Dietetic Service,,34.5.1.3,,,2493,TRUE
HOSPITAL,34,,Dietetic Service,,34.5.1.4,,,2494,TRUE
HOSPITAL,34,,Dietetic Service,,34.6.1.1,,,2495,TRUE
HOSPITAL,34,,Dietetic Service,,34.6.1.2,,,2496,TRUE
HOSPITAL,34,,Dietetic Service,,34.6.1.3,,,2497,TRUE
HOSPITAL,34,,Dietetic Service,,34.6.1.4,,,2498,TRUE
HOSPITAL,34,,Dietetic Service,,34.7.1.1,,,2499,TRUE
HOSPITAL,34,,Dietetic Service,,34.7.1.2,,,2500,TRUE
HOSPITAL,34,,Dietetic Service,,34.7.1.3,,,2501,TRUE
HOSPITAL,34,,Dietetic Service,,34.8.1.1,,,2502,TRUE
HOSPITAL,34,,Dietetic Service,,34.8.1.2,,,2503,TRUE
HOSPITAL,34,,Dietetic Service,,34.8.1.3,,,2504,TRUE
HOSPITAL,34,,Dietetic Service,,34.8.1.4,,,2505,TRUE
HOSPITAL,34,,Dietetic Service,,34.9.1.1,,,2506,TRUE
HOSPITAL,34,,Dietetic Service,,34.9.1.2,,,2507,TRUE
HOSPITAL,34,,Dietetic Service,,34.9.1.3,,,2508,TRUE
HOSPITAL,34,,Dietetic Service,,34.9.1.4,,,2509,TRUE
HOSPITAL,34,,Dietetic Service,,34.9.1.5,,,2510,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.1.1.1,,,2511,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.1.1.2,,,2512,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.1.1.3,,,2513,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.1.1.4,,,2514,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.1.1.5,,,2515,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.2.1.1,,,2516,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.2.1.2,,,2517,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.2.1.3,,,2518,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.2.1.4,,,2519,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.3.1.1,,,2520,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.3.1.2,,,2521,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.3.1.3,,,2522,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.3.1.4,,,2523,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.1.1,,,2524,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.1.2,,,2525,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.1.3,,,2526,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.1.4,,,2527,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.1.5,,,2528,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.1.6,,,2529,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.2.1,,,2530,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.2.2,,,2531,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.2.3,,,2532,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.3.1,,,2533,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.3.2,,,2534,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.4.3.3,,,2535,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.5.1.1,,,2536,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.5.1.2,,,2537,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.5.1.3,,,2538,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.6.1.1,,,2539,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.6.1.2,,,2540,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.6.1.3,,,2541,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.6.1.4,,,2542,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.7.1.1,,,2543,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.7.1.2,,,2544,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.7.1.3,,,2545,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.8.1.1,,,2546,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.8.1.2,,,2547,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.8.1.3,,,2548,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.9.1.1,,,2549,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.9.1.2,,,2550,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.9.1.3,,,2551,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.9.1.4,,,2552,TRUE
HOSPITAL,35,,Speech Therapy Service,,35.9.1.5,,,2553,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.1.1.1,,,2554,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.1.1.2,,,2555,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.1.1.3,,,2556,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.1.1.4,,,2557,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.1.1.5,,,2558,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.2.1.1,,,2559,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.2.1.2,,,2560,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.2.1.3,,,2561,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.2.1.4,,,2562,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.3.1.1,,,2563,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.3.1.2,,,2564,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.3.1.3,,,2565,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.3.1.4,,,2566,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.1.1,,,2567,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.1.2,,,2568,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.1.3,,,2569,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.1.4,,,2570,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.1.5,,,2571,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.2.1,,,2572,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.2.2,,,2573,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.2.3,,,2574,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.3.1,,,2575,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.3.2,,,2576,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.4.3.3,,,2577,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.5.1.1,,,2578,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.5.1.2,,,2579,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.5.1.3,,,2580,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.6.1.1,,,2581,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.6.1.2,,,2582,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.6.1.3,,,2583,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.6.1.4,,,2584,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.7.1.1,,,2585,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.7.1.2,,,2586,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.7.1.3,,,2587,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.8.1.1,,,2588,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.8.1.2,,,2589,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.9.1.1,,,2590,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.9.1.2,,,2591,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.9.1.3,,,2592,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.9.1.4,,,2593,TRUE
HOSPITAL,36,,Clinical Psychology Service,,36.9.1.5,,,2594,TRUE
HOSPITAL,37,,Social Work Service,,37.1.1.1,,,2595,TRUE
HOSPITAL,37,,Social Work Service,,37.1.1.2,,,2596,TRUE
HOSPITAL,37,,Social Work Service,,37.1.1.3,,,2597,TRUE
HOSPITAL,37,,Social Work Service,,37.1.1.4,,,2598,TRUE
HOSPITAL,37,,Social Work Service,,37.1.1.5,,,2599,TRUE
HOSPITAL,37,,Social Work Service,,37.2.1.1,,,2600,TRUE
HOSPITAL,37,,Social Work Service,,37.2.1.2,,,2601,TRUE
HOSPITAL,37,,Social Work Service,,37.2.1.3,,,2602,TRUE
HOSPITAL,37,,Social Work Service,,37.2.1.4,,,2603,TRUE
HOSPITAL,37,,Social Work Service,,37.3.1.1,,,2604,TRUE
HOSPITAL,37,,Social Work Service,,37.3.1.2,,,2605,TRUE
HOSPITAL,37,,Social Work Service,,37.3.1.3,,,2606,TRUE
HOSPITAL,37,,Social Work Service,,37.3.1.4,,,2607,TRUE
HOSPITAL,37,,Social Work Service,,37.4.1.1,,,2608,TRUE
HOSPITAL,37,,Social Work Service,,37.4.1.2,,,2609,TRUE
HOSPITAL,37,,Social Work Service,,37.4.1.3,,,2610,TRUE
HOSPITAL,37,,Social Work Service,,37.4.1.4,,,2611,TRUE
HOSPITAL,37,,Social Work Service,,37.4.1.5,,,2612,TRUE
HOSPITAL,37,,Social Work Service,,37.4.1.6,,,2613,TRUE
HOSPITAL,37,,Social Work Service,,37.4.2.1,,,2614,TRUE
HOSPITAL,37,,Social Work Service,,37.4.2.2,,,2615,TRUE
HOSPITAL,37,,Social Work Service,,37.4.2.3,,,2616,TRUE
HOSPITAL,37,,Social Work Service,,37.4.3.1,,,2617,TRUE
HOSPITAL,37,,Social Work Service,,37.4.3.2,,,2618,TRUE
HOSPITAL,37,,Social Work Service,,37.4.3.3,,,2619,TRUE
HOSPITAL,37,,Social Work Service,,37.5.1.1,,,2620,TRUE
HOSPITAL,37,,Social Work Service,,37.5.1.2,,,2621,TRUE
HOSPITAL,37,,Social Work Service,,37.5.1.3,,,2622,TRUE
HOSPITAL,37,,Social Work Service,,37.6.1.1,,,2623,TRUE
HOSPITAL,37,,Social Work Service,,37.6.1.2,,,2624,TRUE
HOSPITAL,37,,Social Work Service,,37.6.1.3,,,2625,TRUE
HOSPITAL,37,,Social Work Service,,37.6.1.4,,,2626,TRUE
HOSPITAL,37,,Social Work Service,,37.7.1.1,,,2627,TRUE
HOSPITAL,37,,Social Work Service,,37.7.1.2,,,2628,TRUE
HOSPITAL,37,,Social Work Service,,37.7.1.3,,,2629,TRUE
HOSPITAL,37,,Social Work Service,,37.8.1.1,,,2630,TRUE
HOSPITAL,37,,Social Work Service,,37.8.1.2,,,2631,TRUE
HOSPITAL,37,,Social Work Service,,37.8.1.3,,,2632,TRUE
HOSPITAL,37,,Social Work Service,,37.9.1.1,,,2633,TRUE
HOSPITAL,37,,Social Work Service,,37.9.1.2,,,2634,TRUE
HOSPITAL,38,,Audiology Service,,38.1.1.1,,,2635,TRUE
HOSPITAL,38,,Audiology Service,,38.1.1.2,,,2636,TRUE
HOSPITAL,38,,Audiology Service,,38.1.1.3,,,2637,TRUE
HOSPITAL,38,,Audiology Service,,38.1.1.4,,,2638,TRUE
HOSPITAL,38,,Audiology Service,,38.1.1.5,,,2639,TRUE
HOSPITAL,38,,Audiology Service,,38.2.1.1,,,2640,TRUE
HOSPITAL,38,,Audiology Service,,38.2.1.2,,,2641,TRUE
HOSPITAL,38,,Audiology Service,,38.2.1.3,,,2642,TRUE
HOSPITAL,38,,Audiology Service,,38.2.1.4,,,2643,TRUE
HOSPITAL,38,,Audiology Service,,38.3.1.1,,,2644,TRUE
HOSPITAL,38,,Audiology Service,,38.3.1.2,,,2645,TRUE
HOSPITAL,38,,Audiology Service,,38.3.1.3,,,2646,TRUE
HOSPITAL,38,,Audiology Service,,38.3.1.4,,,2647,TRUE
HOSPITAL,38,,Audiology Service,,38.4.1.1,,,2648,TRUE
HOSPITAL,38,,Audiology Service,,38.4.1.2,,,2649,TRUE
HOSPITAL,38,,Audiology Service,,38.4.1.3,,,2650,TRUE
HOSPITAL,38,,Audiology Service,,38.4.1.4,,,2651,TRUE
HOSPITAL,38,,Audiology Service,,38.4.1.5,,,2652,TRUE
HOSPITAL,38,,Audiology Service,,38.4.1.6,,,2653,TRUE
HOSPITAL,38,,Audiology Service,,38.4.2.1,,,2654,TRUE
HOSPITAL,38,,Audiology Service,,38.4.2.2,,,2655,TRUE
HOSPITAL,38,,Audiology Service,,38.4.2.3,,,2656,TRUE
HOSPITAL,38,,Audiology Service,,38.4.3.1,,,2657,TRUE
HOSPITAL,38,,Audiology Service,,38.4.3.2,,,2658,TRUE
HOSPITAL,38,,Audiology Service,,38.4.3.3,,,2659,TRUE
HOSPITAL,38,,Audiology Service,,38.5.1.1,,,2660,TRUE
HOSPITAL,38,,Audiology Service,,38.5.1.2,,,2661,TRUE
HOSPITAL,38,,Audiology Service,,38.5.1.3,,,2662,TRUE
HOSPITAL,38,,Audiology Service,,38.6.1.1,,,2663,TRUE
HOSPITAL,38,,Audiology Service,,38.6.1.2,,,2664,TRUE
HOSPITAL,38,,Audiology Service,,38.6.1.3,,,2665,TRUE
HOSPITAL,38,,Audiology Service,,38.6.1.4,,,2666,TRUE
HOSPITAL,38,,Audiology Service,,38.7.1.1,,,2667,TRUE
HOSPITAL,38,,Audiology Service,,38.7.1.2,,,2668,TRUE
HOSPITAL,38,,Audiology Service,,38.7.1.3,,,2669,TRUE
HOSPITAL,38,,Audiology Service,,38.8.1.1,,,2670,TRUE
HOSPITAL,38,,Audiology Service,,38.8.1.2,,,2671,TRUE
HOSPITAL,38,,Audiology Service,,38.8.1.3,,,2672,TRUE
HOSPITAL,38,,Audiology Service,,38.9.1.1,,,2673,TRUE
HOSPITAL,38,,Audiology Service,,38.9.1.2,,,2674,TRUE
HOSPITAL,38,,Audiology Service,,38.9.1.3,,,2675,TRUE
HOSPITAL,38,,Audiology Service,,38.9.1.4,,,2676,TRUE
HOSPITAL,38,,Audiology Service,,38.9.1.5,,,2677,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.1.1,,,2678,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.1.2,,,2679,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.1.3,,,2680,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.1.4,,,2681,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.2.1,,,2682,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.2.2,,,2683,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.2.3,,,2684,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.2.4,,,2685,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.2.5,,,2686,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.3.1,,,2687,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.3.2,,,2688,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.3.3,,,2689,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.3.4,,,2690,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.3.5,,,2691,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.3.6,,,2692,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.3.7,,,2693,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.1.3.8,,,2694,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.1.1,,,2695,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.1.2,,,2696,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.1.3,,,2697,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.1.4,,,2698,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.1.5,,,2699,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.1,,,2700,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.2,,,2701,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.3,,,2702,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.4,,,2703,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.5,,,2704,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.6,,,2705,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.7,,,2706,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.8,,,2707,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.9,,,2708,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.10,,,2709,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.11,,,2710,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.12,,,2711,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.13,,,2712,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.14,,,2713,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.15,,,2714,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.2.16,,,2715,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.3.1,,,2716,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.3.2,,,2717,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.3.3,,,2718,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.2.3.4,,,2719,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.1.1,,,2720,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.1.2,,,2721,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.1.3,,,2722,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.1.4,,,2723,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.1.5,,,2724,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.1.6,,,2725,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.1.7,,,2726,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.2.1,,,2727,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.2.2,,,2728,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.2.3,,,2729,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.2.4,,,2730,TRUE
HOSPITAL,39,,Psychiatric Adolescent Care,,39.3.2.5,,,2731,TRUE
