facilityType,seNumber,dataElementUid,code,dhis2DataElementCode,name,dhis2DataElementName,shortName,formName,valueType,domainType,optionSetUid,active
HOSPITAL,39,HG4ZpZDYUvh,39.2.2.15,6942-HOSPITAL_39.2.2.15,Severity: Serious,SURV_HOSP_6942-Any significant changes in the patient's condition since the assessment performed outside of the organisation are noted in the patient's record.,39.2.2.15,39.2.2.15,TEXT,TRACKER,,TRUE
HOSPITAL,39,HCPPKY6gob2,39.2.2.16,6944-HOSPITAL_39.2.2.16,Severity: Serious,SURV_HOSP_6944-A process is in place to identify needs for discharge planning at the initial assessment.,39.2.2.16,39.2.2.16,TEXT,TRACKER,,TRUE
HOSPITAL,39,QH8wylh0CPN,39.2.3.1,6948-HOSPITAL_39.2.3.1,Severity: Very Serious,SURV_HOSP_6948-Assessment findings are documented in the patient's record and are readily available to those responsible for the patient's care.,39.2.3.1,39.2.3.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,uj3a1iipkOb,39.2.3.2,6950-HOSPITAL_39.2.3.2,Severity: Very Serious,SURV_HOSP_6950-Patient assessment data and information are analysed and integrated by those responsible for the patient's care.,39.2.3.2,39.2.3.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,FgF6cW1GC7d,39.2.3.3,6952-HOSPITAL_39.2.3.3,Severity: Very Serious,SURV_HOSP_6952-Patient needs are prioritised based on assessment results.,39.2.3.3,39.2.3.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,Hu9GCLgR0OV,39.2.3.4,6954-HOSPITAL_39.2.3.4,Severity: Serious,SURV_HOSP_6954-The patient and/or his or her family participate in the decisions regarding the priority needs to be met.,39.2.3.4,39.2.3.4,TEXT,TRACKER,,TRUE
HOSPITAL,39,YMNb5ZqlRtv,39.3.1.1,6959-HOSPITAL_39.3.1.1,Severity: Serious,SURV_HOSP_6959-Patient and personnel accommodation in the service is adequate to meet patient care needs.,39.3.1.1,39.3.1.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,wSWJfdjMPqP,39.3.1.2,6961-HOSPITAL_39.3.1.2,Severity: Very Serious Category: Pat & Staff Safety,SURV_HOSP_6961-There is evidence that equipment is maintained in accordance with the policies of the organisation.,39.3.1.2,39.3.1.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,yLasnipuaUk,39.3.1.3,6963-HOSPITAL_39.3.1.3,CRITICAL Severity: Very Serious,SURV_HOSP_6963-Resuscitation equipment is available in accordance with the policies of the organisation and includes a) - m) in the standard intent above.,39.3.1.3,39.3.1.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,JJRzhbuXMZ5,39.3.1.4,6965-HOSPITAL_39.3.1.4,Severity: Very Serious,SURV_HOSP_6965-Each patient has access to a nurse call system at all times.,39.3.1.4,39.3.1.4,TEXT,TRACKER,,TRUE
HOSPITAL,39,hF4vTYYojmL,39.3.1.5,6967-HOSPITAL_39.3.1.5,Severity: Very Serious,SURV_HOSP_6967-Oxygen and vacuum supplies meet patient care requirements.,39.3.1.5,39.3.1.5,TEXT,TRACKER,,TRUE
HOSPITAL,39,M1MjeBsrdFt,39.3.1.6,6969-HOSPITAL_39.3.1.6,Severity: Very Serious,"SURV_HOSP_6969-When patients receive oxygen from a cylinder, the cylinder pressures are monitored according to organisation policy.",39.3.1.6,39.3.1.6,TEXT,TRACKER,,TRUE
HOSPITAL,39,HBYOtDjdg3v,39.3.1.7,6971-HOSPITAL_39.3.1.7,Severity: Very Serious,SURV_HOSP_6971-Electricity and water is available in accordance with the policies and arrangements of the organisation.,39.3.1.7,39.3.1.7,TEXT,TRACKER,,TRUE
HOSPITAL,39,xXYPZTQGOAw,39.3.2.1,6975-HOSPITAL_39.3.2.1,Severity: Very Serious,"SURV_HOSP_6975-The care for each patient is planned, provided and noted in the patient's record.",39.3.2.1,39.3.2.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,Z2cuVixkZVY,39.3.2.2,6977-HOSPITAL_39.3.2.2,Severity: Very Serious,SURV_HOSP_6977-The patient's response to care and therapeutic interventions is documented in the patient record.,39.3.2.2,39.3.2.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,YDZw69CrxG7,39.3.2.3,6979-HOSPITAL_39.3.2.3,Severity: Serious,SURV_HOSP_6979-Meetings to discuss patient care/treatment regimes are held by the multidisciplinary team at regular intervals as determined by organisational policy and documented in the patient's record.,39.3.2.3,39.3.2.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,Vq4jB6nBvbd,39.3.2.4,6981-HOSPITAL_39.3.2.4,Severity: Very Serious,"SURV_HOSP_6981-All procedures and diagnostic tests ordered and performed, are documented in the patient's record.",39.3.2.4,39.3.2.4,TEXT,TRACKER,,TRUE
HOSPITAL,39,ZRiRBaepZIT,39.3.2.5,6983-HOSPITAL_39.3.2.5,Severity: Serious,SURV_HOSP_6983-The results of procedures and diagnostic tests performed are available in the patient's record.,39.3.2.5,39.3.2.5,TEXT,TRACKER,,TRUE
HOSPITAL,39,bFpiAMozPf8,39.3.2.6,6985-HOSPITAL_39.3.2.6,Severity: Moderate,SURV_HOSP_6985-Orders are found in a uniform location in patient records.,39.3.2.6,39.3.2.6,TEXT,TRACKER,,TRUE
HOSPITAL,39,WvTMVTucHYk,39.3.2.7,6987-HOSPITAL_39.3.2.7,Severity: Very Serious,SURV_HOSP_6987-Only those permitted to write orders do so.,39.3.2.7,39.3.2.7,TEXT,TRACKER,,TRUE
HOSPITAL,39,c5F9HpUlwW1,39.3.2.8,6989-HOSPITAL_39.3.2.8,Severity: Very Serious,"SURV_HOSP_6989-Reassessments are performed at appropriate, regular intervals and following a change in the patient's condition, and documented in the patient's record.",39.3.2.8,39.3.2.8,TEXT,TRACKER,,TRUE
HOSPITAL,39,GXTeLYHteOt,39.3.2.9,6991-HOSPITAL_39.3.2.9,Severity: Very Serious Category: Pat & Staff Safety,SURV_HOSP_6991-Care plans are revised when necessary in response to the findings of reassessments.,39.3.2.9,39.3.2.9,TEXT,TRACKER,,TRUE
HOSPITAL,39,yOphTExIqqB,39.3.3.1,6995-HOSPITAL_39.3.3.1,Severity: Very Serious,SURV_HOSP_6995-There is evidence of regular psychotherapeutic interviews as indicated by the programme and individual patient's needs.,39.3.3.1,39.3.3.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,HtveH30S5NX,39.3.3.2,6997-HOSPITAL_39.3.3.2,Severity: Very Serious,SURV_HOSP_6997-There is documented participation in a structured therapeutic programme six to seven hours per day.,39.3.3.2,39.3.3.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,ft9SGVZe8NB,39.3.3.3,6999-HOSPITAL_39.3.3.3,Severity: Serious,"SURV_HOSP_6999-There is a range of therapeutic activities available, according to the identified needs of the patient.",39.3.3.3,39.3.3.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,jkuRv630pNI,39.3.3.4,7001-HOSPITAL_39.3.3.4,Severity: Serious,"SURV_HOSP_7001-There is documented participation of the patient with his or her family or significant other(s) in group therapy, as appropriate.",39.3.3.4,39.3.3.4,TEXT,TRACKER,,TRUE
HOSPITAL,39,IZbcNJOVzNE,39.3.3.5,7003-HOSPITAL_39.3.3.5,Severity: Serious,"SURV_HOSP_7003-The patient has the least restrictive environment possible, with any restrictions placed upon him/her written into the treatment plan.",39.3.3.5,39.3.3.5,TEXT,TRACKER,,TRUE
HOSPITAL,39,mLtST18iwIt,39.3.3.6,7005-HOSPITAL_39.3.3.6,Severity: Very Serious,SURV_HOSP_7005-Implemented policies and procedures guide the freedom of movement within the facility and weekend or other leave from the organisation.,39.3.3.6,39.3.3.6,TEXT,TRACKER,,TRUE
HOSPITAL,39,TVwyJmIeFVr,39.3.4.1,7009-HOSPITAL_39.3.4.1,Severity: Very Serious,SURV_HOSP_7009-The assessment process makes provision for patients in pain to be identified.,39.3.4.1,39.3.4.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,FciuDCLFuMk,39.3.4.2,7011-HOSPITAL_39.3.4.2,Severity: Very Serious,SURV_HOSP_7011-Patients in pain receive care according to pain management guidelines.,39.3.4.2,39.3.4.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,HKXSQbD7WWJ,39.3.4.3,7013-HOSPITAL_39.3.4.3,Severity: Very Serious,SURV_HOSP_7013-There is evidence that the effectiveness of pain and symptom management is monitored.,39.3.4.3,39.3.4.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,btjQzW52Tdi,39.3.4.4,7015-HOSPITAL_39.3.4.4,Severity: Very Serious,SURV_HOSP_7015-Patients and families are educated about pain and pain management.,39.3.4.4,39.3.4.4,TEXT,TRACKER,,TRUE
HOSPITAL,39,NQLlpIn8srm,39.3.4.5,7017-HOSPITAL_39.3.4.5,Severity: Very Serious,SURV_HOSP_7017-The organisation has processes to educate health professionals in assessing and managing pain.,39.3.4.5,39.3.4.5,TEXT,TRACKER,,TRUE
HOSPITAL,39,HXsrSvBpDmH,39.3.4.6,7019-HOSPITAL_39.3.4.6,Severity: Very Serious,SURV_HOSP_7019-Personnel provide respectful and compassionate care to dying patients.,39.3.4.6,39.3.4.6,TEXT,TRACKER,,TRUE
HOSPITAL,39,Hk59yE6752a,39.3.5.1,7023-HOSPITAL_39.3.5.1,Severity: Very Serious,"SURV_HOSP_7023-Documented policies, clinical guidelines or standard operating procedures for identified high risk patients and procedures, which include items (a)-(h) in the standard intent above as a minimum, are available and re",39.3.5.1,39.3.5.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,gkCplTXJUk1,39.3.5.2,7025-HOSPITAL_39.3.5.2,Severity: Serious,SURV_HOSP_7025-In-service training is provided to personnel to ensure they understand the intent and content of the policies and procedures.,39.3.5.2,39.3.5.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,U7sSaOQdhtz,39.3.5.3,7027-HOSPITAL_39.3.5.3,Severity: Very Serious,SURV_HOSP_7027-Patients receive care consistent with the policies and procedures.,39.3.5.3,39.3.5.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,GhmKfFYCFCd,39.3.6.1,7031-HOSPITAL_39.3.6.1,Severity: Very Serious,SURV_HOSP_7031-There is a documented process for the obtaining of informed consent.,39.3.6.1,39.3.6.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,He5bzVV8OA9,39.3.6.2,7033-HOSPITAL_39.3.6.2,CRITICAL Severity: Very Serious,SURV_HOSP_7033-Consent forms are completed comprehensively and available in the patient records.,39.3.6.2,39.3.6.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,GTnabsPHGZp,39.3.6.3,7035-HOSPITAL_39.3.6.3,CRITICAL Severity: Very Serious,SURV_HOSP_7035-Verbal consent is obtained and recorded according to organisational policy.,39.3.6.3,39.3.6.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,gcLRdTyon1d,39.3.6.4,7037-HOSPITAL_39.3.6.4,Severity: Very Serious,SURV_HOSP_7037-Patients and their families or decision-makers receive adequate information in a clear and understandable way to enable them to participate in care decisions.,39.3.6.4,39.3.6.4,TEXT,TRACKER,,TRUE
HOSPITAL,39,nsd624MAE86,39.3.6.5,7039-HOSPITAL_39.3.6.5,Severity: Very Serious,SURV_HOSP_7039-There is a written policy guiding the consent for HIV testing which is specific to patients in mental health care organisations.,39.3.6.5,39.3.6.5,TEXT,TRACKER,,TRUE
HOSPITAL,39,X4I8IipmO50,39.3.6.6,7041-HOSPITAL_39.3.6.6,Severity: Very Serious,SURV_HOSP_7041-There is a documented process for obtaining informed consent for the transfusion of blood and blood products.,39.3.6.6,39.3.6.6,TEXT,TRACKER,,TRUE
HOSPITAL,39,HJzjuxZEOQp,39.4.1.1,7046-HOSPITAL_39.4.1.1,Severity: Very Serious,SURV_HOSP_7046-Medication is ordered according to organisational policy.,39.4.1.1,39.4.1.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,Ndc06PVz0oR,39.4.1.2,7048-HOSPITAL_39.4.1.2,Severity: Very Serious,"SURV_HOSP_7048-All storage areas for medication and pharmaceutical supplies comply with current pharmaceutical acts and regulations and manufacturer guidelines (for example, security, temperature, light and humidity control).",39.4.1.2,39.4.1.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,Gr8bYPX4gfj,39.4.1.3,7050-HOSPITAL_39.4.1.3,Severity: Serious,SURV_HOSP_7050-Medication is stored in a locked storage device or cabinet that is accessible only to authorised personnel.,39.4.1.3,39.4.1.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,HO1VfxIdakE,39.4.1.4,7052-HOSPITAL_39.4.1.4,Severity: Very Serious,"SURV_HOSP_7052-Medication identified for special control by legislation or organisational policy is stored in a cabinet of substantial construction, for which only authorised personnel have the keys.",39.4.1.4,39.4.1.4,TEXT,TRACKER,,TRUE
HOSPITAL,39,ce53Ic5t7KU,39.4.1.5,7054-HOSPITAL_39.4.1.5,CRITICAL Severity: Very Serious,SURV_HOSP_7054-Medication identified for special control by legislation or organisation policy is accurately accounted for.,39.4.1.5,39.4.1.5,TEXT,TRACKER,,TRUE
HOSPITAL,39,HSF8dBZvV7y,39.4.1.6,7056-HOSPITAL_39.4.1.6,CRITICAL Severity: Very Serious,SURV_HOSP_7056-Medication is securely and legibly labelled with relevant information as required by legislation and organisational policy.,39.4.1.6,39.4.1.6,TEXT,TRACKER,,TRUE
HOSPITAL,39,MXSfjSNTtga,39.4.1.7,7058-HOSPITAL_39.4.1.7,Severity: Serious Category: Pat & Staff Safety,SURV_HOSP_7058-Medication is stored in a clean environment.,39.4.1.7,39.4.1.7,TEXT,TRACKER,,TRUE
HOSPITAL,39,Luxsyf348Jk,39.4.1.8,7060-HOSPITAL_39.4.1.8,Severity: Very Serious,SURV_HOSP_7060-A dedicated refrigerator is available for medication requiring storage at low temperatures.,39.4.1.8,39.4.1.8,TEXT,TRACKER,,TRUE
HOSPITAL,39,MKmgs6uMXuu,39.4.1.9,7062-HOSPITAL_39.4.1.9,CRITICAL Severity: Very Serious,SURV_HOSP_7062-The temperature of the refrigerator is monitored and recorded according to organisational policy.,39.4.1.9,39.4.1.9,TEXT,TRACKER,,TRUE
HOSPITAL,39,REJpxYyhIKH,39.4.1.10,7064-HOSPITAL_39.4.1.10,Severity: Very Serious,SURV_HOSP_7064-Appropriate action is taken and recorded when the temperature of the refrigerator is outside the recommended range.,39.4.1.10,39.4.1.10,TEXT,TRACKER,,TRUE
HOSPITAL,39,ENpOSWe9DyF,39.4.1.11,7066-HOSPITAL_39.4.1.11,Severity: Very Serious,SURV_HOSP_7066-Expiry dates (including those of emergency medication) are checked regularly at defined intervals according to organisational policy and medication is replaced before the expiry date.,39.4.1.11,39.4.1.11,TEXT,TRACKER,,TRUE
HOSPITAL,39,gz7h6itCmDD,39.4.2.1,7070-HOSPITAL_39.4.2.1,Severity: Very Serious,SURV_HOSP_7070-Policies and procedures that guide the safe prescribing and administration of medication are implemented.,39.4.2.1,39.4.2.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,pkjI7ozlNAb,39.4.2.2,7072-HOSPITAL_39.4.2.2,Severity: Very Serious,SURV_HOSP_7072-Only those permitted by the organisation and by relevant laws and regulations prescribe medication.,39.4.2.2,39.4.2.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,luCq1GNLLKv,39.4.2.3,7074-HOSPITAL_39.4.2.3,Severity: Very Serious,SURV_HOSP_7074-Only those permitted by the organisation and by relevant laws and regulations administer medication.,39.4.2.3,39.4.2.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,QFzixlNQO9I,39.4.2.4,7076-HOSPITAL_39.4.2.4,Severity: Very Serious,"SURV_HOSP_7076-There is a process to place limits, when appropriate, on the prescribing or ordering practices of individuals.",39.4.2.4,39.4.2.4,TEXT,TRACKER,,TRUE
HOSPITAL,39,EQz0EfbVsrH,39.4.2.5,7078-HOSPITAL_39.4.2.5,Severity: Serious,"SURV_HOSP_7078-Relevant personnel are trained in correct prescribing, ordering and administration practices.",39.4.2.5,39.4.2.5,TEXT,TRACKER,,TRUE
HOSPITAL,39,cSH9gZUs9Bv,39.4.2.6,7080-HOSPITAL_39.4.2.6,Severity: Very Serious,"SURV_HOSP_7080-On admission, all current medication taken by the patient is documented in the patient record, including herbal and over-the-counter medication.",39.4.2.6,39.4.2.6,TEXT,TRACKER,,TRUE
HOSPITAL,39,immdvrHuRrq,39.4.2.7,7082-HOSPITAL_39.4.2.7,Severity: Very Serious,SURV_HOSP_7082-Verbal and telephonic medication prescriptions are documented according to organisational policy.,39.4.2.7,39.4.2.7,TEXT,TRACKER,,TRUE
HOSPITAL,39,pSZVPEJqzCN,39.4.2.8,7084-HOSPITAL_39.4.2.8,Severity: Very Serious Category: Pat & Staff Safety,SURV_HOSP_7084-There is evidence that patients are identified before medication is administered.,39.4.2.8,39.4.2.8,TEXT,TRACKER,,TRUE
HOSPITAL,39,TCPwdHnAnqZ,39.4.2.9,7086-HOSPITAL_39.4.2.9,CRITICAL Severity: Very Serious Category: Pat & Staff Safety,SURV_HOSP_7086-Medication is checked against the original prescriptions and administered as prescribed.,39.4.2.9,39.4.2.9,TEXT,TRACKER,,TRUE
HOSPITAL,39,HBa7mQiOj5q,39.4.2.10,7088-HOSPITAL_39.4.2.10,Severity: Very Serious,SURV_HOSP_7088-The medication prescribed for and administered to each patient is recorded.,39.4.2.10,39.4.2.10,TEXT,TRACKER,,TRUE
HOSPITAL,39,aDioQaRY9Ai,39.4.2.11,7090-HOSPITAL_39.4.2.11,Severity: Serious,SURV_HOSP_7090-Healthcare professionals monitor medication effects on patients collaboratively.,39.4.2.11,39.4.2.11,TEXT,TRACKER,,TRUE
HOSPITAL,39,iGaOBSMjzQ1,39.4.2.12,7092-HOSPITAL_39.4.2.12,Severity: Serious,SURV_HOSP_7092-Therapeutic plasma medication concentrations are checked in accordance with manufacturers' guidelines and organisational policy.,39.4.2.12,39.4.2.12,TEXT,TRACKER,,TRUE
HOSPITAL,39,LLWQ0OsGFUs,39.4.2.13,7094-HOSPITAL_39.4.2.13,Severity: Very Serious,"SURV_HOSP_7094-Adverse drug reactions (ADR) are observed, recorded and reported through a process and within a time frame defined by the organisation.",39.4.2.13,39.4.2.13,TEXT,TRACKER,,TRUE
HOSPITAL,39,i1JwQV7Vbeq,39.4.2.14,7096-HOSPITAL_39.4.2.14,Severity: Very Serious Category: Pat & Staff Safety,SURV_HOSP_7096-Medication errors are reported through a process and within a time frame defined by the organisation.,39.4.2.14,39.4.2.14,TEXT,TRACKER,,TRUE
HOSPITAL,39,q2VbYqdSJeC,39.5.1.1,7101-HOSPITAL_39.5.1.1,Severity: Serious,SURV_HOSP_7101-Food appropriate to the patient is regularly available.,39.5.1.1,39.5.1.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,HpDxj51I4TA,39.5.1.2,7103-HOSPITAL_39.5.1.2,Severity: Serious,SURV_HOSP_7103-Food orders appropriate for the patient's nutritional status and needs are documented in the patient's record.,39.5.1.2,39.5.1.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,HeCr0uIamIs,39.5.1.3,7105-HOSPITAL_39.5.1.3,Severity: Moderate,"SURV_HOSP_7105-Wherever possible, patient food preferences are respected and substitutions made available.",39.5.1.3,39.5.1.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,ov026aO0TgG,39.5.1.4,7107-HOSPITAL_39.5.1.4,Severity: Serious,SURV_HOSP_7107-Patient food preferences consider cultural and religious requirements.,39.5.1.4,39.5.1.4,TEXT,TRACKER,,TRUE
HOSPITAL,39,HffiYeJA7oq,39.5.1.5,7109-HOSPITAL_39.5.1.5,Severity: Serious,"SURV_HOSP_7109-When families provide food, they are educated about the patient's dietary limitations.",39.5.1.5,39.5.1.5,TEXT,TRACKER,,TRUE
HOSPITAL,39,kCzH7mtqhjQ,39.5.1.6,7111-HOSPITAL_39.5.1.6,Severity: Very Serious,SURV_HOSP_7111-Patients assessed as being at nutritional risk receive nutrition therapy.,39.5.1.6,39.5.1.6,TEXT,TRACKER,,TRUE
HOSPITAL,39,HbzCUpCXiaZ,39.5.1.7,7113-HOSPITAL_39.5.1.7,Severity: Serious,"SURV_HOSP_7113-A collaborative process is used to plan, deliver and monitor nutrition therapy.",39.5.1.7,39.5.1.7,TEXT,TRACKER,,TRUE
HOSPITAL,39,HBh4ZucCkJY,39.5.1.8,7115-HOSPITAL_39.5.1.8,Severity: Serious,"SURV_HOSP_7115-Nutrition therapy provided, whether oral, enteral or parenteral, is documented in the patient's record.",39.5.1.8,39.5.1.8,TEXT,TRACKER,,TRUE
HOSPITAL,39,szIdrim2GNX,39.5.1.9,7117-HOSPITAL_39.5.1.9,Severity: Very Serious,SURV_HOSP_7117-Response to nutrition therapy is monitored and recorded.,39.5.1.9,39.5.1.9,TEXT,TRACKER,,TRUE
HOSPITAL,39,H2EtEfonGa4,39.6.1.1,7122-HOSPITAL_39.6.1.1,Severity: Serious,SURV_HOSP_7122-Patients and families' educational needs are assessed and recorded.,39.6.1.1,39.6.1.1,TEXT,TRACKER,,TRUE
HOSPITAL,39,H7x6ygsij6X,39.6.1.2,7124-HOSPITAL_39.6.1.2,Severity: Serious,SURV_HOSP_7124-There is a uniform process for the recording of patient education information.,39.6.1.2,39.6.1.2,TEXT,TRACKER,,TRUE
HOSPITAL,39,QhT66y97cL5,39.6.1.3,7126-HOSPITAL_39.6.1.3,Severity: Serious,SURV_HOSP_7126-Patients and families are educated about participation in the care process.,39.6.1.3,39.6.1.3,TEXT,TRACKER,,TRUE
HOSPITAL,39,RN2Bqpepgax,39.6.1.4,7128-HOSPITAL_39.6.1.4,Severity: Moderate,SURV_HOSP_7128-Patients and families are informed about the financial implications of care decisions.,39.6.1.4,39.6.1.4,TEXT,TRACKER,,TRUE
HOSPITAL,39,ke0st7ekxTH,39.6.1.5,7130-HOSPITAL_39.6.1.5,Severity: Serious,SURV_HOSP_7130-Patients and their families (when required) are educated about their diagnosis and relevant health risks.,39.6.1.5,39.6.1.5,TEXT,TRACKER,,TRUE
HOSPITAL,39,mlRSTqrodJ0,39.6.1.6,7132-HOSPITAL_39.6.1.6,Severity: Serious,SURV_HOSP_7132-The organisation identifies and establishes relationships with community resources that support continuing mental and physical health promotion and disease prevention education.,39.6.1.6,39.6.1.6,TEXT,TRACKER,,TRUE
