root,linked,in_hl,in_mx,mx_color,tag,status
40.4.2.8,40.4.2.7,0,1,green,G,MX_ONLY
40.4.2.8,7.2.1.3,0,1,green,G,MX_ONLY
40.4.2.9,1.2.6.6,0,1,green,G,MX_ONLY
40.4.2.9,21.3.1.1,0,1,green,G,MX_ONLY
40.4.2.9,40.4.2.7,0,1,green,G,MX_ONLY
40.5.1.1,26.4.1.3,0,1,green,G,MX_ONLY
40.5.1.5,40.6.1.5,0,1,yellow,,MX_ONLY
40.5.1.7,1.3.2.1,0,1,green,G,MX_ONLY
40.5.1.7,21.3.1.1,0,1,green,G,MX_ONLY
40.5.1.7,34.4.1.1,0,1,green,G,MX_ONLY
40.6.1.3,4.2.3.2,0,1,green,G,MX_ONLY
40.6.1.3,5.3.1.2,0,1,green,G,MX_ONLY
40.6.1.4,4.2.3.3,0,1,green,G,MX_ONLY
40.6.1.5,40.5.1.5,0,1,green,G,MX_ONLY
40.7.1.1,1.3.2.1,0,1,green,G,MX_ONLY
40.7.2.1,1.2.5.4,0,1,green,G,MX_ONLY
40.7.3.1,1.2.5.4,0,1,green,G,MX_ONLY
40.7.3.1,40.7.3.3,0,1,yellow,,MX_ONLY
40.7.3.3,40.7.3.1,0,1,green,G,MX_ONLY
40.7.4.1,1.2.5.4,0,1,green,G,MX_ONLY
40.7.4.1,1.3.2.1,0,1,green,G,MX_ONLY
40.8.1.1,8.2.2.1,0,1,green,G,MX_ONLY
40.8.1.5,8.2.1.5,0,1,green,G,MX_ONLY
40.8.1.6,40.4.2.13,0,1,green,G,MX_ONLY
40.8.1.6,40.4.2.14,0,1,green,G,MX_ONLY
40.8.1.6,7.1.1.7,0,1,green,G,MX_ONLY
40.8.1.6,7.2.6.4,0,1,green,G,MX_ONLY
40.9.1.1,5.1.1.3,0,1,green,G,MX_ONLY
40.9.1.3,5.2.1.1,0,1,green,G,MX_ONLY
40.9.1.3,5.2.1.2,0,1,green,G,MX_ONLY
40.9.1.3,5.2.1.3,0,1,green,G,MX_ONLY
40.9.1.3,6.1.2.1,0,1,green,G,MX_ONLY
40.9.1.4,5.4.1.1,0,1,green,G,MX_ONLY
41.1.1.1,1.3.1.1,0,1,green,G,MX_ONLY
41.1.1.1,2.2.1.1,0,1,green,G,MX_ONLY
41.1.1.1,2.5.1.1,0,1,green,G,MX_ONLY
41.1.1.1,41.2.1.2,0,1,yellow,,MX_ONLY
41.1.1.2,1.3.1.4,0,1,green,G,MX_ONLY
41.1.1.2,2.1.1.4,0,1,green,G,MX_ONLY
41.1.1.2,2.2.1.1,0,1,green,G,MX_ONLY
41.1.1.2,41.1.1.6,0,1,yellow,,MX_ONLY
41.1.1.3,2.5.1.1,0,1,green,G,MX_ONLY
41.1.1.3,41.2.1.2,0,1,yellow,,MX_ONLY
41.1.2.1,1.3.2.1,0,1,green,G,MX_ONLY
41.1.2.1,1.3.2.2,0,1,green,G,MX_ONLY
41.1.2.1,41.3.3.6,0,1,yellow,,MX_ONLY
41.1.2.1,41.3.3.7,0,1,yellow,,MX_ONLY
41.1.2.3,8.2.1.4,0,1,green,G,MX_ONLY
41.1.2.4,1.3.2.2,0,1,green,G,MX_ONLY
41.2.1.1,1.3.2.1,0,1,green,G,MX_ONLY
41.2.1.2,41.1.1.1,0,1,green,G,MX_ONLY
41.2.1.2,41.1.1.3,0,1,green,G,MX_ONLY
41.2.1.2,41.3.1.1,0,1,yellow,,MX_ONLY
41.2.2.1,1.2.6.1,0,1,green,G,MX_ONLY
41.2.2.1,1.3.2.4,0,1,green,G,MX_ONLY
41.2.2.1,41.2.2.3,0,1,yellow,,MX_ONLY
41.2.2.3,41.2.2.1,0,1,green,G,MX_ONLY
41.3.1.1,41.2.1.2,0,1,green,G,MX_ONLY
41.3.1.10,5.1.1.3,0,1,green,G,MX_ONLY
41.3.1.2,1.3.2.1,0,1,green,G,MX_ONLY
41.3.1.9,5.1.1.3,0,1,green,G,MX_ONLY
41.3.2.1,1.3.2.1,0,1,green,G,MX_ONLY
41.3.2.1,41.3.3.2,0,1,yellow,,MX_ONLY
41.3.2.1,41.3.3.5,0,1,yellow,,MX_ONLY
41.3.3.1,1.3.2.1,0,1,green,G,MX_ONLY
41.3.3.2,41.3.3.1,0,1,green,G,MX_ONLY
